Subject	Item	GermanPillai	Duration	Step	LevelEnglish	SelVowel1	ReactionTime
9	pen_pan	0.789065081	short	11	high	0	686
9	pen_pan	0.789065081	short	3	high	1	624
9	pen_pan	0.789065081	short	10	high	0	653
9	pen_pan	0.789065081	short	1	high	1	599
9	pen_pan	0.789065081	short	8	high	0	598
9	pen_pan	0.789065081	short	4	high	1	592
9	pen_pan	0.789065081	short	9	high	0	639
9	pen_pan	0.789065081	short	7	high	0	730
9	pen_pan	0.789065081	short	5	high	1	730
9	pen_pan	0.789065081	short	2	high	1	1222
9	pen_pan	0.789065081	short	7	high	0	849
9	pen_pan	0.789065081	short	8	high	0	895
9	pen_pan	0.789065081	short	5	high	1	922
9	pen_pan	0.789065081	short	3	high	1	1492
9	pen_pan	0.789065081	short	4	high	1	1920
9	pen_pan	0.789065081	short	6	high	0	825
9	pen_pan	0.789065081	short	11	high	0	836
9	pen_pan	0.789065081	short	1	high	1	635
9	pen_pan	0.789065081	short	10	high	0	618
9	pen_pan	0.789065081	short	9	high	0	758
9	pen_pan	0.789065081	short	2	high	1	657
9	pedal_paddle	0.789065081	short	8	high	0	1791
9	pedal_paddle	0.789065081	short	2	high	1	548
9	pedal_paddle	0.789065081	short	11	high	0	599
9	pedal_paddle	0.789065081	short	10	high	0	610
9	pedal_paddle	0.789065081	short	9	high	0	581
9	pedal_paddle	0.789065081	short	3	high	1	493
9	pedal_paddle	0.789065081	short	7	high	1	673
9	pedal_paddle	0.789065081	short	1	high	1	471
9	pedal_paddle	0.789065081	short	6	high	0	574
9	pedal_paddle	0.789065081	short	4	high	0	467
9	pedal_paddle	0.789065081	short	5	high	0	469
9	pedal_paddle	0.789065081	short	10	high	0	470
9	pedal_paddle	0.789065081	short	5	high	0	441
9	pedal_paddle	0.789065081	short	6	high	0	829
9	pedal_paddle	0.789065081	short	4	high	1	1076
9	pedal_paddle	0.789065081	short	9	high	0	610
9	pedal_paddle	0.789065081	short	11	high	0	646
9	pedal_paddle	0.789065081	short	2	high	1	437
9	pedal_paddle	0.789065081	short	8	high	0	781
9	pedal_paddle	0.789065081	short	3	high	1	528
9	pedal_paddle	0.789065081	short	1	high	1	623
9	pedal_paddle	0.789065081	short	7	high	0	464
9	pedal_paddle	0.789065081	short	4	high	0	621
9	pedal_paddle	0.789065081	short	6	high	1	480
9	pedal_paddle	0.789065081	short	11	high	0	826
9	pedal_paddle	0.789065081	short	5	high	0	677
9	pedal_paddle	0.789065081	short	2	high	1	606
9	pedal_paddle	0.789065081	short	10	high	0	607
9	pedal_paddle	0.789065081	short	8	high	0	1039
9	pedal_paddle	0.789065081	short	3	high	0	695
9	pedal_paddle	0.789065081	short	7	high	0	682
9	pedal_paddle	0.789065081	short	1	high	1	625
9	pedal_paddle	0.789065081	short	9	high	0	597
10	pen_pan	0.832246912	short	4	high	0	852
10	pen_pan	0.832246912	short	6	high	0	614
10	pen_pan	0.832246912	short	10	high	0	412
10	pen_pan	0.832246912	short	8	high	0	647
10	pen_pan	0.832246912	short	1	high	1	2006
10	pen_pan	0.832246912	short	5	high	0	779
10	pen_pan	0.832246912	short	2	high	0	629
10	pen_pan	0.832246912	short	11	high	0	837
10	pen_pan	0.832246912	short	7	high	0	631
10	pen_pan	0.832246912	short	9	high	0	707
10	pen_pan	0.832246912	short	3	high	0	619
10	pen_pan	0.832246912	short	8	high	0	734
10	pen_pan	0.832246912	short	1	high	1	1752
10	pen_pan	0.832246912	short	2	high	0	1954
10	pen_pan	0.832246912	short	5	high	0	672
10	pen_pan	0.832246912	short	10	high	0	1594
10	pen_pan	0.832246912	short	7	high	0	646
10	pen_pan	0.832246912	short	9	high	0	722
10	pen_pan	0.832246912	short	11	high	0	985
10	pen_pan	0.832246912	short	6	high	0	766
10	pen_pan	0.832246912	short	3	high	0	793
10	pen_pan	0.832246912	short	4	high	0	885
10	pen_pan	0.832246912	short	2	high	0	672
10	pen_pan	0.832246912	short	9	high	0	767
10	pen_pan	0.832246912	short	8	high	0	673
10	pen_pan	0.832246912	short	4	high	0	759
10	pen_pan	0.832246912	short	1	high	1	1801
10	pen_pan	0.832246912	short	3	high	0	2090
10	pen_pan	0.832246912	short	6	high	0	650
10	pen_pan	0.832246912	short	7	high	0	866
10	pen_pan	0.832246912	short	5	high	0	1280
10	pen_pan	0.832246912	short	10	high	0	919
10	pen_pan	0.832246912	short	11	high	0	1867
10	pedal_paddle	0.832246912	short	6	high	0	1621
10	pedal_paddle	0.832246912	short	11	high	0	706
10	pedal_paddle	0.832246912	short	10	high	0	661
10	pedal_paddle	0.832246912	short	1	high	1	725
10	pedal_paddle	0.832246912	short	9	high	0	1682
10	pedal_paddle	0.832246912	short	4	high	0	856
10	pedal_paddle	0.832246912	short	2	high	0	549
10	pedal_paddle	0.832246912	short	3	high	0	538
10	pedal_paddle	0.832246912	short	5	high	0	572
10	pedal_paddle	0.832246912	short	7	high	0	706
10	pedal_paddle	0.832246912	short	8	high	0	645
10	pedal_paddle	0.832246912	short	7	high	0	671
10	pedal_paddle	0.832246912	short	8	high	0	671
10	pedal_paddle	0.832246912	short	9	high	0	608
10	pedal_paddle	0.832246912	short	3	high	1	1100
10	pedal_paddle	0.832246912	short	4	high	1	1384
10	pedal_paddle	0.832246912	short	6	high	0	595
10	pedal_paddle	0.832246912	short	11	high	0	995
10	pedal_paddle	0.832246912	short	5	high	0	693
10	pedal_paddle	0.832246912	short	10	high	0	809
10	pedal_paddle	0.832246912	short	1	high	1	713
10	pedal_paddle	0.832246912	short	2	high	1	656
10	pedal_paddle	0.832246912	short	5	high	1	676
10	pedal_paddle	0.832246912	short	7	high	0	839
10	pedal_paddle	0.832246912	short	8	high	0	670
10	pedal_paddle	0.832246912	short	10	high	0	861
10	pedal_paddle	0.832246912	short	2	high	1	684
10	pedal_paddle	0.832246912	short	1	high	1	646
10	pedal_paddle	0.832246912	short	4	high	1	591
10	pedal_paddle	0.832246912	short	3	high	1	733
10	pedal_paddle	0.832246912	short	9	high	0	667
10	pedal_paddle	0.832246912	short	11	high	0	599
10	pedal_paddle	0.832246912	short	6	high	0	668
11	pen_pan	0.398748078	short	9	low	0	1393
11	pen_pan	0.398748078	short	5	low	0	1309
11	pen_pan	0.398748078	short	10	low	0	1381
11	pen_pan	0.398748078	short	2	low	1	1701
11	pen_pan	0.398748078	short	1	low	1	1268
11	pen_pan	0.398748078	short	8	low	0	1050
11	pen_pan	0.398748078	short	11	low	0	924
11	pen_pan	0.398748078	short	7	low	0	934
11	pen_pan	0.398748078	short	4	low	0	1269
11	pen_pan	0.398748078	short	3	low	0	1612
11	pen_pan	0.398748078	short	6	low	0	1162
11	pen_pan	0.398748078	short	1	low	0	1249
11	pen_pan	0.398748078	short	4	low	0	1125
11	pen_pan	0.398748078	short	9	low	0	1150
11	pen_pan	0.398748078	short	8	low	0	969
11	pen_pan	0.398748078	short	11	low	0	1455
11	pen_pan	0.398748078	short	6	low	0	1164
11	pen_pan	0.398748078	short	3	low	0	977
11	pen_pan	0.398748078	short	7	low	0	970
11	pen_pan	0.398748078	short	5	low	0	902
11	pen_pan	0.398748078	short	10	low	0	865
11	pen_pan	0.398748078	short	2	low	1	1009
11	pen_pan	0.398748078	short	10	low	0	963
11	pen_pan	0.398748078	short	8	low	0	957
11	pen_pan	0.398748078	short	6	low	0	983
11	pen_pan	0.398748078	short	2	low	1	1220
11	pen_pan	0.398748078	short	9	low	0	922
11	pen_pan	0.398748078	short	5	low	0	2007
11	pen_pan	0.398748078	short	3	low	1	917
11	pen_pan	0.398748078	short	11	low	0	1125
11	pen_pan	0.398748078	short	7	low	0	963
11	pen_pan	0.398748078	short	4	low	1	1013
11	pen_pan	0.398748078	short	1	low	1	1033
11	pedal_paddle	0.398748078	short	7	low	1	1601
11	pedal_paddle	0.398748078	short	10	low	0	857
11	pedal_paddle	0.398748078	short	4	low	0	1225
11	pedal_paddle	0.398748078	short	5	low	0	1904
11	pedal_paddle	0.398748078	short	11	low	0	867
11	pedal_paddle	0.398748078	short	3	low	1	733
11	pedal_paddle	0.398748078	short	2	low	1	905
11	pedal_paddle	0.398748078	short	9	low	0	954
11	pedal_paddle	0.398748078	short	6	low	1	1274
11	pedal_paddle	0.398748078	short	1	low	1	897
11	pedal_paddle	0.398748078	short	8	low	0	1439
11	pedal_paddle	0.398748078	short	5	low	0	909
11	pedal_paddle	0.398748078	short	11	low	0	864
11	pedal_paddle	0.398748078	short	4	low	0	1073
11	pedal_paddle	0.398748078	short	9	low	0	1085
11	pedal_paddle	0.398748078	short	10	low	0	1307
11	pedal_paddle	0.398748078	short	1	low	1	1173
11	pedal_paddle	0.398748078	short	3	low	1	1290
11	pedal_paddle	0.398748078	short	6	low	0	1840
11	pedal_paddle	0.398748078	short	2	low	1	1073
11	pedal_paddle	0.398748078	short	8	low	0	1271
11	pedal_paddle	0.398748078	short	7	low	0	1771
11	pedal_paddle	0.398748078	short	11	low	0	1240
11	pedal_paddle	0.398748078	short	7	low	0	1009
11	pedal_paddle	0.398748078	short	4	low	0	1427
11	pedal_paddle	0.398748078	short	6	low	0	1042
11	pedal_paddle	0.398748078	short	3	low	1	907
11	pedal_paddle	0.398748078	short	5	low	0	922
11	pedal_paddle	0.398748078	short	1	low	1	863
11	pedal_paddle	0.398748078	short	10	low	0	1641
11	pedal_paddle	0.398748078	short	8	low	0	995
11	pedal_paddle	0.398748078	short	2	low	1	778
11	pedal_paddle	0.398748078	short	9	low	0	972
12	pen_pan	0.712038849	short	1	mid	1	2400
12	pen_pan	0.712038849	short	7	mid	0	1054
12	pen_pan	0.712038849	short	6	mid	0	823
12	pen_pan	0.712038849	short	10	mid	0	781
12	pen_pan	0.712038849	short	8	mid	0	665
12	pen_pan	0.712038849	short	5	mid	0	684
12	pen_pan	0.712038849	short	11	mid	0	804
12	pen_pan	0.712038849	short	9	mid	0	738
12	pen_pan	0.712038849	short	3	mid	1	651
12	pen_pan	0.712038849	short	2	mid	1	628
12	pen_pan	0.712038849	short	4	mid	0	702
12	pen_pan	0.712038849	short	7	mid	0	2257
12	pen_pan	0.712038849	short	6	mid	0	903
12	pen_pan	0.712038849	short	11	mid	0	862
12	pen_pan	0.712038849	short	4	mid	1	732
12	pen_pan	0.712038849	short	2	mid	0	2088
12	pen_pan	0.712038849	short	9	mid	0	764
12	pen_pan	0.712038849	short	1	mid	1	823
12	pen_pan	0.712038849	short	10	mid	0	740
12	pen_pan	0.712038849	short	3	mid	1	1221
12	pen_pan	0.712038849	short	8	mid	0	730
12	pen_pan	0.712038849	short	5	mid	0	1011
12	pen_pan	0.712038849	short	1	mid	1	671
12	pen_pan	0.712038849	short	4	mid	0	744
12	pen_pan	0.712038849	short	6	mid	0	667
12	pen_pan	0.712038849	short	7	mid	1	1187
12	pen_pan	0.712038849	short	9	mid	0	609
12	pen_pan	0.712038849	short	5	mid	0	1143
12	pen_pan	0.712038849	short	3	mid	1	1064
12	pen_pan	0.712038849	short	11	mid	0	623
12	pen_pan	0.712038849	short	10	mid	0	1113
12	pen_pan	0.712038849	short	8	mid	0	1138
12	pen_pan	0.712038849	short	2	mid	1	1183
12	pedal_paddle	0.712038849	short	9	mid	0	1514
12	pedal_paddle	0.712038849	short	4	mid	1	544
12	pedal_paddle	0.712038849	short	1	mid	1	439
12	pedal_paddle	0.712038849	short	5	mid	1	402
12	pedal_paddle	0.712038849	short	6	mid	1	1133
12	pedal_paddle	0.712038849	short	7	mid	1	608
12	pedal_paddle	0.712038849	short	10	mid	1	1732
12	pedal_paddle	0.712038849	short	11	mid	0	577
12	pedal_paddle	0.712038849	short	3	mid	1	691
12	pedal_paddle	0.712038849	short	2	mid	1	797
12	pedal_paddle	0.712038849	short	8	mid	0	494
12	pedal_paddle	0.712038849	short	5	mid	1	538
12	pedal_paddle	0.712038849	short	3	mid	1	539
12	pedal_paddle	0.712038849	short	8	mid	0	707
12	pedal_paddle	0.712038849	short	4	mid	1	488
12	pedal_paddle	0.712038849	short	11	mid	1	364
12	pedal_paddle	0.712038849	short	2	mid	1	894
12	pedal_paddle	0.712038849	short	10	mid	0	657
12	pedal_paddle	0.712038849	short	9	mid	1	866
12	pedal_paddle	0.712038849	short	7	mid	1	857
12	pedal_paddle	0.712038849	short	6	mid	1	866
12	pedal_paddle	0.712038849	short	1	mid	0	616
12	pedal_paddle	0.712038849	short	5	mid	1	616
12	pedal_paddle	0.712038849	short	3	mid	1	586
12	pedal_paddle	0.712038849	short	8	mid	0	683
12	pedal_paddle	0.712038849	short	4	mid	0	438
12	pedal_paddle	0.712038849	short	11	mid	1	597
12	pedal_paddle	0.712038849	short	2	mid	0	664
12	pedal_paddle	0.712038849	short	6	mid	1	879
12	pedal_paddle	0.712038849	short	9	mid	1	389
12	pedal_paddle	0.712038849	short	10	mid	1	833
12	pedal_paddle	0.712038849	short	1	mid	0	1209
12	pedal_paddle	0.712038849	short	7	mid	0	774
13	pen_pan	0.695892061	short	4	mid	0	2774
13	pen_pan	0.695892061	short	6	mid	0	1422
13	pen_pan	0.695892061	short	7	mid	0	1310
13	pen_pan	0.695892061	short	2	mid	1	685
13	pen_pan	0.695892061	short	1	mid	1	893
13	pen_pan	0.695892061	short	3	mid	1	726
13	pen_pan	0.695892061	short	9	mid	0	825
13	pen_pan	0.695892061	short	5	mid	0	868
13	pen_pan	0.695892061	short	11	mid	0	849
13	pen_pan	0.695892061	short	8	mid	0	765
13	pen_pan	0.695892061	short	10	mid	0	714
13	pen_pan	0.695892061	short	5	mid	1	1112
13	pen_pan	0.695892061	short	6	mid	0	2437
13	pen_pan	0.695892061	short	10	mid	0	1116
13	pen_pan	0.695892061	short	8	mid	0	1621
13	pen_pan	0.695892061	short	9	mid	0	825
13	pen_pan	0.695892061	short	2	mid	1	931
13	pen_pan	0.695892061	short	1	mid	1	1363
13	pen_pan	0.695892061	short	7	mid	0	1383
13	pen_pan	0.695892061	short	3	mid	1	2740
13	pen_pan	0.695892061	short	4	mid	1	1852
13	pen_pan	0.695892061	short	11	mid	0	821
13	pen_pan	0.695892061	short	2	mid	1	1386
13	pen_pan	0.695892061	short	11	mid	0	888
13	pen_pan	0.695892061	short	8	mid	0	1394
13	pen_pan	0.695892061	short	5	mid	0	1908
13	pen_pan	0.695892061	short	10	mid	0	890
13	pen_pan	0.695892061	short	6	mid	0	680
13	pen_pan	0.695892061	short	4	mid	1	929
13	pen_pan	0.695892061	short	3	mid	1	858
13	pen_pan	0.695892061	short	1	mid	1	952
13	pen_pan	0.695892061	short	9	mid	0	863
13	pen_pan	0.695892061	short	7	mid	0	866
13	pedal_paddle	0.695892061	short	11	mid	1	1150
13	pedal_paddle	0.695892061	short	7	mid	1	1022
13	pedal_paddle	0.695892061	short	6	mid	1	3477
13	pedal_paddle	0.695892061	short	2	mid	0	727
13	pedal_paddle	0.695892061	short	1	mid	0	692
13	pedal_paddle	0.695892061	short	3	mid	0	816
13	pedal_paddle	0.695892061	short	5	mid	1	985
13	pedal_paddle	0.695892061	short	4	mid	1	1119
13	pedal_paddle	0.695892061	short	10	mid	1	1089
13	pedal_paddle	0.695892061	short	9	mid	1	800
13	pedal_paddle	0.695892061	short	8	mid	1	574
13	pedal_paddle	0.695892061	short	11	mid	1	869
13	pedal_paddle	0.695892061	short	7	mid	1	917
13	pedal_paddle	0.695892061	short	5	mid	1	823
13	pedal_paddle	0.695892061	short	2	mid	1	882
13	pedal_paddle	0.695892061	short	3	mid	1	818
13	pedal_paddle	0.695892061	short	8	mid	1	1305
13	pedal_paddle	0.695892061	short	6	mid	1	887
13	pedal_paddle	0.695892061	short	10	mid	1	827
13	pedal_paddle	0.695892061	short	1	mid	0	650
13	pedal_paddle	0.695892061	short	4	mid	0	639
13	pedal_paddle	0.695892061	short	9	mid	1	702
13	pedal_paddle	0.695892061	short	1	mid	0	640
13	pedal_paddle	0.695892061	short	8	mid	1	785
13	pedal_paddle	0.695892061	short	5	mid	1	2538
13	pedal_paddle	0.695892061	short	7	mid	1	1802
13	pedal_paddle	0.695892061	short	4	mid	1	1100
13	pedal_paddle	0.695892061	short	9	mid	1	1144
13	pedal_paddle	0.695892061	short	10	mid	1	1798
13	pedal_paddle	0.695892061	short	6	mid	0	2046
13	pedal_paddle	0.695892061	short	11	mid	1	731
13	pedal_paddle	0.695892061	short	2	mid	0	719
13	pedal_paddle	0.695892061	short	3	mid	1	935
14	pen_pan	0.842889688	short	11	mid	0	4021
14	pen_pan	0.842889688	short	9	mid	0	1328
14	pen_pan	0.842889688	short	4	mid	0	2848
14	pen_pan	0.842889688	short	5	mid	0	1722
14	pen_pan	0.842889688	short	1	mid	1	4008
14	pen_pan	0.842889688	short	2	mid	1	2709
14	pen_pan	0.842889688	short	6	mid	1	1046
14	pen_pan	0.842889688	short	7	mid	1	942
14	pen_pan	0.842889688	short	3	mid	0	1083
14	pen_pan	0.842889688	short	8	mid	1	816
14	pen_pan	0.842889688	short	10	mid	1	958
14	pen_pan	0.842889688	short	3	mid	1	848
14	pen_pan	0.842889688	short	7	mid	1	899
14	pen_pan	0.842889688	short	8	mid	1	960
14	pen_pan	0.842889688	short	10	mid	1	739
14	pen_pan	0.842889688	short	9	mid	1	2419
14	pen_pan	0.842889688	short	11	mid	1	820
14	pen_pan	0.842889688	short	6	mid	0	996
14	pen_pan	0.842889688	short	2	mid	0	1027
14	pen_pan	0.842889688	short	5	mid	0	760
14	pen_pan	0.842889688	short	1	mid	0	2982
14	pen_pan	0.842889688	short	4	mid	0	1027
14	pen_pan	0.842889688	short	8	mid	1	725
14	pen_pan	0.842889688	short	3	mid	1	842
14	pen_pan	0.842889688	short	5	mid	1	499
14	pen_pan	0.842889688	short	11	mid	0	1027
14	pen_pan	0.842889688	short	10	mid	1	760
14	pen_pan	0.842889688	short	2	mid	1	1608
14	pen_pan	0.842889688	short	4	mid	1	949
14	pen_pan	0.842889688	short	6	mid	1	670
14	pen_pan	0.842889688	short	9	mid	1	457
14	pen_pan	0.842889688	short	1	mid	0	2476
14	pen_pan	0.842889688	short	7	mid	1	323
14	pedal_paddle	0.842889688	short	11	mid	0	2182
14	pedal_paddle	0.842889688	short	2	mid	0	692
14	pedal_paddle	0.842889688	short	6	mid	1	1094
14	pedal_paddle	0.842889688	short	3	mid	1	499
14	pedal_paddle	0.842889688	short	9	mid	0	1158
14	pedal_paddle	0.842889688	short	1	mid	0	809
14	pedal_paddle	0.842889688	short	4	mid	0	2067
14	pedal_paddle	0.842889688	short	10	mid	1	706
14	pedal_paddle	0.842889688	short	8	mid	1	635
14	pedal_paddle	0.842889688	short	5	mid	1	761
14	pedal_paddle	0.842889688	short	7	mid	1	763
14	pedal_paddle	0.842889688	short	2	mid	1	767
14	pedal_paddle	0.842889688	short	5	mid	1	693
14	pedal_paddle	0.842889688	short	9	mid	0	1257
14	pedal_paddle	0.842889688	short	10	mid	0	2033
14	pedal_paddle	0.842889688	short	3	mid	0	1454
14	pedal_paddle	0.842889688	short	7	mid	0	1654
14	pedal_paddle	0.842889688	short	1	mid	1	604
14	pedal_paddle	0.842889688	short	11	mid	0	1010
14	pedal_paddle	0.842889688	short	4	mid	0	808
14	pedal_paddle	0.842889688	short	6	mid	0	887
14	pedal_paddle	0.842889688	short	8	mid	0	1048
14	pedal_paddle	0.842889688	short	2	mid	0	944
14	pedal_paddle	0.842889688	short	5	mid	0	644
14	pedal_paddle	0.842889688	short	7	mid	0	707
14	pedal_paddle	0.842889688	short	3	mid	0	673
14	pedal_paddle	0.842889688	short	11	mid	1	965
14	pedal_paddle	0.842889688	short	1	mid	1	1610
14	pedal_paddle	0.842889688	short	6	mid	0	1410
14	pedal_paddle	0.842889688	short	10	mid	0	725
14	pedal_paddle	0.842889688	short	8	mid	0	885
14	pedal_paddle	0.842889688	short	4	mid	0	726
14	pedal_paddle	0.842889688	short	9	mid	1	624
15	pen_pan	0.10221042	short	1	mid	0	912
15	pen_pan	0.10221042	short	10	mid	0	874
15	pen_pan	0.10221042	short	11	mid	0	794
15	pen_pan	0.10221042	short	2	mid	1	632
15	pen_pan	0.10221042	short	7	mid	0	1052
15	pen_pan	0.10221042	short	4	mid	0	3017
15	pen_pan	0.10221042	short	5	mid	0	1778
15	pen_pan	0.10221042	short	6	mid	0	1186
15	pen_pan	0.10221042	short	3	mid	1	622
15	pen_pan	0.10221042	short	9	mid	0	887
15	pen_pan	0.10221042	short	8	mid	0	1108
15	pen_pan	0.10221042	short	11	mid	0	1981
15	pen_pan	0.10221042	short	10	mid	0	1077
15	pen_pan	0.10221042	short	6	mid	1	641
15	pen_pan	0.10221042	short	9	mid	1	626
15	pen_pan	0.10221042	short	1	mid	1	630
15	pen_pan	0.10221042	short	2	mid	1	748
15	pen_pan	0.10221042	short	4	mid	1	644
15	pen_pan	0.10221042	short	3	mid	1	516
15	pen_pan	0.10221042	short	7	mid	0	1026
15	pen_pan	0.10221042	short	8	mid	0	1276
15	pen_pan	0.10221042	short	5	mid	0	1128
15	pen_pan	0.10221042	short	3	mid	0	2816
15	pen_pan	0.10221042	short	1	mid	1	795
15	pen_pan	0.10221042	short	7	mid	0	812
15	pen_pan	0.10221042	short	10	mid	0	904
15	pen_pan	0.10221042	short	5	mid	1	640
15	pen_pan	0.10221042	short	6	mid	1	679
15	pen_pan	0.10221042	short	9	mid	0	691
15	pen_pan	0.10221042	short	11	mid	0	921
15	pen_pan	0.10221042	short	8	mid	0	1049
15	pen_pan	0.10221042	short	2	mid	1	644
15	pen_pan	0.10221042	short	4	mid	1	561
15	pedal_paddle	0.10221042	short	1	mid	1	1938
15	pedal_paddle	0.10221042	short	10	mid	0	2274
15	pedal_paddle	0.10221042	short	9	mid	1	1372
15	pedal_paddle	0.10221042	short	8	mid	0	844
15	pedal_paddle	0.10221042	short	4	mid	0	2216
15	pedal_paddle	0.10221042	short	3	mid	1	4957
15	pedal_paddle	0.10221042	short	6	mid	1	1389
15	pedal_paddle	0.10221042	short	11	mid	0	729
15	pedal_paddle	0.10221042	short	2	mid	1	793
15	pedal_paddle	0.10221042	short	7	mid	0	775
15	pedal_paddle	0.10221042	short	5	mid	0	922
15	pedal_paddle	0.10221042	short	3	mid	0	735
15	pedal_paddle	0.10221042	short	2	mid	0	947
15	pedal_paddle	0.10221042	short	6	mid	0	826
15	pedal_paddle	0.10221042	short	1	mid	1	703
15	pedal_paddle	0.10221042	short	11	mid	0	997
15	pedal_paddle	0.10221042	short	7	mid	1	1680
15	pedal_paddle	0.10221042	short	10	mid	0	961
15	pedal_paddle	0.10221042	short	9	mid	1	856
15	pedal_paddle	0.10221042	short	5	mid	0	952
15	pedal_paddle	0.10221042	short	4	mid	1	682
15	pedal_paddle	0.10221042	short	8	mid	1	1043
15	pedal_paddle	0.10221042	short	2	mid	0	714
15	pedal_paddle	0.10221042	short	6	mid	0	726
15	pedal_paddle	0.10221042	short	4	mid	1	1011
15	pedal_paddle	0.10221042	short	7	mid	1	1169
15	pedal_paddle	0.10221042	short	1	mid	1	1516
15	pedal_paddle	0.10221042	short	3	mid	1	933
15	pedal_paddle	0.10221042	short	10	mid	0	728
15	pedal_paddle	0.10221042	short	11	mid	1	1434
15	pedal_paddle	0.10221042	short	8	mid	0	1158
15	pedal_paddle	0.10221042	short	5	mid	0	714
15	pedal_paddle	0.10221042	short	9	mid	1	570
16	pen_pan	0.804458479	short	9	high	1	1427
16	pen_pan	0.804458479	short	4	high	1	777
16	pen_pan	0.804458479	short	11	high	0	674
16	pen_pan	0.804458479	short	10	high	0	1117
16	pen_pan	0.804458479	short	3	high	0	1151
16	pen_pan	0.804458479	short	1	high	1	576
16	pen_pan	0.804458479	short	8	high	1	633
16	pen_pan	0.804458479	short	5	high	0	1817
16	pen_pan	0.804458479	short	7	high	0	1171
16	pen_pan	0.804458479	short	6	high	1	697
16	pen_pan	0.804458479	short	2	high	1	667
16	pen_pan	0.804458479	short	10	high	0	812
16	pen_pan	0.804458479	short	8	high	0	1171
16	pen_pan	0.804458479	short	1	high	1	952
